algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__beta,extra__c2,extra__chunk_size,extra__coreset_factor,extra__coreset_per_round,extra__cost_is_approx,extra__d,extra__dimension,extra__eps,extra__final_lower_bound,extra__final_summary_size,extra__gamma,extra__levels_used,extra__m_factor,extra__m_summary,extra__max_chunk_summary_size,extra__mode,extra__num_phases,extra__peak_mem_bytes,extra__phase_summaries,extra__points_seen,extra__r,extra__repeat_factor,extra__repetitions,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,memory,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
KMeans(sk),0.99681,1.0,398998.34375,10.0,blobs,,,,,,,,,,,,,,,,,,,,,6763851.0,,10000.0,,,,,,,637155.73679,8.0,440320.0,10000.0,0.99562,0.0,0.01569,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.69381,2.4615,982134.75,10.0,blobs,Ailon2009 tuned (no refinement),115.83337,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22531282.0,,10000.0,,1.0,10.0,,,48.0,43119.02929,8.0,2304.0,10000.0,0.8247,146.15008,0.23191,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.93561,1.00383,400529.47981,10.0,blobs,,7.49456,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,13459738.0,,10000.0,10.0,,,0.0,,,524382.6941,8.0,1424.0,10000.0,0.93806,0.38374,0.01907,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99681,1.00002,399008.84084,10.0,blobs,,33.25989,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,13459816.0,,10000.0,,,,,32.0,,140822.92353,8.0,2816.0,10000.0,0.99562,0.00263,0.07101,211.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.99658,1.00061,399242.9334,10.0,blobs,,2.02209,1.5,,8192.0,,,,,10.0,,7621.93836,1875.0,0.25,,,,,,14.0,14422638.0,"[{'phase': 1, 'Li': 39.16328062985013, 'raw_start_index': 0, 'raw_consumed': 2614, 'summary_in_size': 0, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.47945611021620754, 'median_limit': 2614, 'cost_limit': 1253.224980155204, 'winner_processed_items': 2614, 'winner_raw_points_read': 2614, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 2, 'Li': 58.74492094477519, 'raw_start_index': 2614, 'raw_consumed': 0, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.7191841653243113, 'median_limit': 2614, 'cost_limit': 1879.837470232806, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 3, 'Li': 88.11738141716279, 'raw_start_index': 2615, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 1.0787762479864669, 'median_limit': 2614, 'cost_limit': 2819.7562053492093, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 4, 'Li': 132.17607212574418, 'raw_start_index': 2616, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 1.6181643719797003, 'median_limit': 2614, 'cost_limit': 4229.634308023814, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 5, 'Li': 198.26410818861626, 'raw_start_index': 2617, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 2.4272465579695504, 'median_limit': 2614, 'cost_limit': 6344.45146203572, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 6, 'Li': 297.39616228292437, 'raw_start_index': 2618, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 3.6408698369543253, 'median_limit': 2614, 'cost_limit': 9516.67719305358, 'winner_processed_items': 2615, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 2.3383569082551503, 'num_parallel_runs': 19}, {'phase': 7, 'Li': 446.09424342438655, 'raw_start_index': 2619, 'raw_consumed': 3, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 5.461304755431488, 'median_limit': 2614, 'cost_limit': 14275.01578958037, 'winner_processed_items': 2618, 'winner_raw_points_read': 3, 'winner_num_centers': 2614, 'winner_cost': 16.371634252716717, 'num_parallel_runs': 19}, {'phase': 8, 'Li': 669.1413651365798, 'raw_start_index': 2622, 'raw_consumed': 14, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 8.191957133147232, 'median_limit': 2614, 'cost_limit': 21412.523684370553, 'winner_processed_items': 2628, 'winner_raw_points_read': 14, 'winner_num_centers': 2614, 'winner_cost': 83.05240215141907, 'num_parallel_runs': 19}, {'phase': 9, 'Li': 1003.7120477048697, 'raw_start_index': 2636, 'raw_consumed': 86, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 12.287935699720848, 'median_limit': 2614, 'cost_limit': 32118.785526555832, 'winner_processed_items': 2700, 'winner_raw_points_read': 86, 'winner_num_centers': 2614, 'winner_cost': 748.7148787675173, 'num_parallel_runs': 19}, {'phase': 10, 'Li': 1505.5680715573046, 'raw_start_index': 2722, 'raw_consumed': 300, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 18.43190354958127, 'median_limit': 2614, 'cost_limit': 48178.17828983375, 'winner_processed_items': 2914, 'winner_raw_points_read': 300, 'winner_num_centers': 2614, 'winner_cost': 3619.7618265261776, 'num_parallel_runs': 19}, {'phase': 11, 'Li': 2258.352107335957, 'raw_start_index': 3022, 'raw_consumed': 835, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 27.64785532437191, 'median_limit': 2614, 'cost_limit': 72267.26743475063, 'winner_processed_items': 3449, 'winner_raw_points_read': 835, 'winner_num_centers': 2614, 'winner_cost': 12867.222760337932, 'num_parallel_runs': 19}, {'phase': 12, 'Li': 3387.5281610039356, 'raw_start_index': 3857, 'raw_consumed': 1760, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 41.47178298655786, 'median_limit': 2614, 'cost_limit': 108400.90115212594, 'winner_processed_items': 4374, 'winner_raw_points_read': 1760, 'winner_num_centers': 2614, 'winner_cost': 33120.549281844535, 'num_parallel_runs': 19}, {'phase': 13, 'Li': 5081.292241505904, 'raw_start_index': 5617, 'raw_consumed': 3185, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 62.207674479836804, 'median_limit': 2614, 'cost_limit': 162601.35172818892, 'winner_processed_items': 5799, 'winner_raw_points_read': 3185, 'winner_num_centers': 2614, 'winner_cost': 64511.79160608661, 'num_parallel_runs': 19}, {'phase': 14, 'Li': 7621.938362258856, 'raw_start_index': 8802, 'raw_consumed': 1198, 'summary_in_size': 2614, 'summary_out_size': 1875, 'chunk_size': 8192, 'facility_cost': 93.3115117197552, 'median_limit': 2614, 'cost_limit': 243902.02759228338, 'winner_processed_items': 3812, 'winner_raw_points_read': 1198, 'winner_num_centers': 1875, 'winner_cost': 50788.22435729723, 'num_parallel_runs': 19}]",10000.0,,,,,,,494.53772,8.0,165000.0,10000.0,0.99523,0.0613,20.2209,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.61864,1.0,33171.60156,10.0,anisotropic,,,,,,,,,,,,,,,,,,,,,6763857.0,,10000.0,,,,,,,624268.4354,8.0,440320.0,10000.0,0.75507,0.0,0.01601,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.47523,2.49986,82924.67187,10.0,anisotropic,Ailon2009 tuned (no refinement),114.72341,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22531282.0,,10000.0,,1.0,10.0,,,48.0,43535.95395,8.0,2304.0,10000.0,0.6851,149.98694,0.22969,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.63737,1.05095,34861.81339,10.0,anisotropic,,6.04772,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,13459751.0,,10000.0,10.0,,,0.0,,,643235.02956,8.0,1424.0,10000.0,0.76461,5.09535,0.01554,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.64226,1.06648,35377.01042,10.0,anisotropic,,37.82583,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,13459706.0,,10000.0,,,,,32.0,,124404.86578,8.0,2816.0,10000.0,0.7666,6.64848,0.08038,42.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.6198,1.00007,33174.23951,10.0,anisotropic,,1.77445,1.5,,8192.0,,,,,10.0,,48.16845,2583.0,0.25,,,,,,12.0,14483608.0,"[{'phase': 1, 'Li': 0.556876500832944, 'raw_start_index': 0, 'raw_consumed': 2614, 'summary_in_size': 0, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.0068175555435126415, 'median_limit': 2614, 'cost_limit': 17.82004802665421, 'winner_processed_items': 2614, 'winner_raw_points_read': 2614, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 2, 'Li': 0.8353147512494161, 'raw_start_index': 2614, 'raw_consumed': 0, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.010226333315268963, 'median_limit': 2614, 'cost_limit': 26.730072039981316, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 3, 'Li': 1.2529721268741243, 'raw_start_index': 2615, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.015339499972903447, 'median_limit': 2614, 'cost_limit': 40.09510805997198, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 4, 'Li': 1.8794581903111864, 'raw_start_index': 2616, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.02300924995935517, 'median_limit': 2614, 'cost_limit': 60.142662089957966, 'winner_processed_items': 2615, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.02046323028186947, 'num_parallel_runs': 19}, {'phase': 5, 'Li': 2.8191872854667794, 'raw_start_index': 2617, 'raw_consumed': 4, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.03451387493903275, 'median_limit': 2614, 'cost_limit': 90.21399313493694, 'winner_processed_items': 2619, 'winner_raw_points_read': 4, 'winner_num_centers': 2614, 'winner_cost': 0.1220645623478589, 'num_parallel_runs': 19}, {'phase': 6, 'Li': 4.22878092820017, 'raw_start_index': 2621, 'raw_consumed': 13, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.05177081240854913, 'median_limit': 2614, 'cost_limit': 135.32098970240543, 'winner_processed_items': 2627, 'winner_raw_points_read': 13, 'winner_num_centers': 2614, 'winner_cost': 0.49244961856706837, 'num_parallel_runs': 19}, {'phase': 7, 'Li': 6.343171392300254, 'raw_start_index': 2634, 'raw_consumed': 41, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.0776562186128237, 'median_limit': 2614, 'cost_limit': 202.98148455360814, 'winner_processed_items': 2655, 'winner_raw_points_read': 41, 'winner_num_centers': 2614, 'winner_cost': 2.2088776290860253, 'num_parallel_runs': 19}, {'phase': 8, 'Li': 9.51475708845038, 'raw_start_index': 2675, 'raw_consumed': 161, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.11648432791923553, 'median_limit': 2614, 'cost_limit': 304.4722268304122, 'winner_processed_items': 2775, 'winner_raw_points_read': 161, 'winner_num_centers': 2614, 'winner_cost': 12.89159384001781, 'num_parallel_runs': 19}, {'phase': 9, 'Li': 14.272135632675571, 'raw_start_index': 2836, 'raw_consumed': 506, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.1747264918788533, 'median_limit': 2614, 'cost_limit': 456.7083402456183, 'winner_processed_items': 3120, 'winner_raw_points_read': 506, 'winner_num_centers': 2614, 'winner_cost': 53.106428885826595, 'num_parallel_runs': 19}, {'phase': 10, 'Li': 21.408203449013357, 'raw_start_index': 3342, 'raw_consumed': 1105, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.26208973781827993, 'median_limit': 2614, 'cost_limit': 685.0625103684274, 'winner_processed_items': 3719, 'winner_raw_points_read': 1105, 'winner_num_centers': 2614, 'winner_cost': 146.74984749400724, 'num_parallel_runs': 19}, {'phase': 11, 'Li': 32.112305173520035, 'raw_start_index': 4447, 'raw_consumed': 2075, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.39313460672741996, 'median_limit': 2614, 'cost_limit': 1027.5937655526411, 'winner_processed_items': 4689, 'winner_raw_points_read': 2075, 'winner_num_centers': 2614, 'winner_cost': 305.7810475847666, 'num_parallel_runs': 19}, {'phase': 12, 'Li': 48.16845776028005, 'raw_start_index': 6522, 'raw_consumed': 3478, 'summary_in_size': 2614, 'summary_out_size': 2583, 'chunk_size': 8192, 'facility_cost': 0.5897019100911298, 'median_limit': 2614, 'cost_limit': 1541.3906483289616, 'winner_processed_items': 6092, 'winner_raw_points_read': 3478, 'winner_num_centers': 2583, 'winner_cost': 556.9077283501576, 'num_parallel_runs': 19}]",10000.0,,,,,,,563.55253,8.0,227304.0,10000.0,0.75559,0.00795,17.74457,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.61415,1.0,35873.82812,10.0,anisotropic,,,,,,,,,,,,,,,,,,,,,6763967.0,,10000.0,,,,,,,478163.85828,8.0,440320.0,10000.0,0.76466,0.0,0.02091,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.64411,1.6858,60476.30468,10.0,anisotropic,Ailon2009 tuned (no refinement),117.09731,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22531231.0,,10000.0,,1.0,10.0,,,48.0,42656.16383,8.0,2304.0,10000.0,0.78684,68.58057,0.23443,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.62992,1.03334,37070.04077,10.0,anisotropic,,6.7556,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,13459605.0,,10000.0,10.0,,,0.0,,,599041.54563,8.0,1424.0,10000.0,0.76292,3.33449,0.01669,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.6186,0.94002,33722.40576,10.0,anisotropic,,31.45031,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,13459739.0,,10000.0,,,,,32.0,,148682.21245,8.0,2816.0,10000.0,0.75403,-5.99719,0.06725,77.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.62219,0.92469,33172.47476,10.0,anisotropic,,1.7955,1.5,,8192.0,,,,,10.0,,48.16845,2609.0,0.25,,,,,,12.0,14485768.0,"[{'phase': 1, 'Li': 0.556876500832944, 'raw_start_index': 0, 'raw_consumed': 2614, 'summary_in_size': 0, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.0068175555435126415, 'median_limit': 2614, 'cost_limit': 17.82004802665421, 'winner_processed_items': 2614, 'winner_raw_points_read': 2614, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 2, 'Li': 0.8353147512494161, 'raw_start_index': 2614, 'raw_consumed': 0, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.010226333315268963, 'median_limit': 2614, 'cost_limit': 26.730072039981316, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 3, 'Li': 1.2529721268741243, 'raw_start_index': 2615, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.015339499972903447, 'median_limit': 2614, 'cost_limit': 40.09510805997198, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 4, 'Li': 1.8794581903111864, 'raw_start_index': 2616, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.02300924995935517, 'median_limit': 2614, 'cost_limit': 60.142662089957966, 'winner_processed_items': 2615, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.02126234412520489, 'num_parallel_runs': 19}, {'phase': 5, 'Li': 2.8191872854667794, 'raw_start_index': 2617, 'raw_consumed': 5, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.03451387493903275, 'median_limit': 2614, 'cost_limit': 90.21399313493694, 'winner_processed_items': 2620, 'winner_raw_points_read': 5, 'winner_num_centers': 2614, 'winner_cost': 0.15307593937941277, 'num_parallel_runs': 19}, {'phase': 6, 'Li': 4.22878092820017, 'raw_start_index': 2622, 'raw_consumed': 14, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.05177081240854913, 'median_limit': 2614, 'cost_limit': 135.32098970240543, 'winner_processed_items': 2628, 'winner_raw_points_read': 14, 'winner_num_centers': 2614, 'winner_cost': 0.5142687678061648, 'num_parallel_runs': 19}, {'phase': 7, 'Li': 6.343171392300254, 'raw_start_index': 2636, 'raw_consumed': 47, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.0776562186128237, 'median_limit': 2614, 'cost_limit': 202.98148455360814, 'winner_processed_items': 2661, 'winner_raw_points_read': 47, 'winner_num_centers': 2614, 'winner_cost': 2.6490878647222242, 'num_parallel_runs': 19}, {'phase': 8, 'Li': 9.51475708845038, 'raw_start_index': 2683, 'raw_consumed': 152, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.11648432791923553, 'median_limit': 2614, 'cost_limit': 304.4722268304122, 'winner_processed_items': 2766, 'winner_raw_points_read': 152, 'winner_num_centers': 2614, 'winner_cost': 12.238901422399303, 'num_parallel_runs': 19}, {'phase': 9, 'Li': 14.272135632675571, 'raw_start_index': 2835, 'raw_consumed': 488, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.1747264918788533, 'median_limit': 2614, 'cost_limit': 456.7083402456183, 'winner_processed_items': 3102, 'winner_raw_points_read': 488, 'winner_num_centers': 2614, 'winner_cost': 51.88683889046517, 'num_parallel_runs': 19}, {'phase': 10, 'Li': 21.408203449013357, 'raw_start_index': 3323, 'raw_consumed': 1127, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.26208973781827993, 'median_limit': 2614, 'cost_limit': 685.0625103684274, 'winner_processed_items': 3741, 'winner_raw_points_read': 1127, 'winner_num_centers': 2614, 'winner_cost': 148.05845843030735, 'num_parallel_runs': 19}, {'phase': 11, 'Li': 32.112305173520035, 'raw_start_index': 4450, 'raw_consumed': 2181, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.39313460672741996, 'median_limit': 2614, 'cost_limit': 1027.5937655526411, 'winner_processed_items': 4795, 'winner_raw_points_read': 2181, 'winner_num_centers': 2614, 'winner_cost': 325.877348875605, 'num_parallel_runs': 19}, {'phase': 12, 'Li': 48.16845776028005, 'raw_start_index': 6631, 'raw_consumed': 3369, 'summary_in_size': 2614, 'summary_out_size': 2609, 'chunk_size': 8192, 'facility_cost': 0.5897019100911298, 'median_limit': 2614, 'cost_limit': 1541.3906483289616, 'winner_processed_items': 5983, 'winner_raw_points_read': 3369, 'winner_num_centers': 2609, 'winner_cost': 536.7304512806248, 'num_parallel_runs': 19}]",10000.0,,,,,,,556.9455,8.0,229592.0,10000.0,0.75614,-7.53015,17.95507,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.6199,1.0,33170.07421,10.0,anisotropic,,,,,,,,,,,,,,,,,,,,,6763916.0,,10000.0,,,,,,,521832.15271,8.0,440320.0,10000.0,0.75581,0.0,0.01916,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.58178,1.5036,49874.75781,10.0,anisotropic,Ailon2009 tuned (no refinement),117.80625,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22531282.0,,10000.0,,1.0,10.0,,,48.0,42397.4859,8.0,2304.0,10000.0,0.74527,50.3607,0.23586,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.5772,1.15669,38367.52695,10.0,anisotropic,,6.87468,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,13459286.0,,10000.0,10.0,,,0.0,,,587544.06582,8.0,1424.0,10000.0,0.72957,15.6691,0.01701,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.64083,1.01635,33712.6129,10.0,anisotropic,,31.46643,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,13459683.0,,10000.0,,,,,32.0,,147763.23477,8.0,2816.0,10000.0,0.76645,1.63562,0.06767,211.0,insertion-only,Kmeans_sweep
